
 STAID, SOUID,    DATE,   TG, Q_TG
  7012,142184,20170501,   45,    0
  7012,142184,20170502,   62,    0
  7012,142184,20170503,   69,    0
  7012,142184,20170504,   52,    0
  7012,142184,20170505,   54,    0
  7012,142184,20170506,   81,    0
  7012,142184,20170507,   48,    0
  7012,142184,20170508,   38,    0
  7012,142184,20170509,   20,    0
  7012,142184,20170510,   21,    0
  7012,142184,20170511,   27,    0
  7012,142184,20170512,   45,    0
  7012,142184,20170513,   60,    0
  7012,142184,20170514,   75,    0
  7012,142184,20170515,   77,    0
  7012,142184,20170516,   54,    0
  7012,142184,20170517,   69,    0
  7012,142184,20170518,   78,    0
  7012,142184,20170519,   98,    0
  7012,142184,20170520,  116,    0
  7012,142184,20170521,  106,    0
  7012,142184,20170522,   98,    0
  7012,142184,20170523,   91,    0
  7012,142184,20170524,   92,    0
  7012,142184,20170525,  107,    0
  7012,142184,20170526,  111,    0
  7012,142184,20170527,   88,    0
  7012,142184,20170528,   96,    0
  7012,142184,20170529,  122,    0
  7012,142184,20170530,   93,    0
  7012,142184,20170531,  102,    0
  7012,142184,20170601,   69,    0
  7012,142184,20170602,   67,    0
  7012,142184,20170603,   91,    0
  7012,142184,20170604,   83,    0
  7012,142184,20170605,   90,    0
  7012,142184,20170606,  104,    0
  7012,142184,20170607,  109,    0
  7012,142184,20170608,  100,    0
  7012,142184,20170609,  108,    0
  7012,142184,20170610,  123,    0
  7012,142184,20170611,  127,    0
  7012,142184,20170612,  110,    0
  7012,142184,20170613,  111,    0
  7012,142184,20170614,  132,    0
  7012,142184,20170615,  130,    0
  7012,142184,20170616,  141,    0
  7012,142184,20170617,  160,    0
  7012,142184,20170618,  135,    0
  7012,142184,20170619,  149,    0
  7012,142184,20170620,  120,    0
  7012,142184,20170621,  119,    0
  7012,142184,20170622,  118,    0
  7012,142184,20170623,  104,    0
  7012,142184,20170624,  117,    0
  7012,142184,20170625,  122,    0
  7012,142184,20170626,  117,    0
  7012,142184,20170627,  114,    0
  7012,142184,20170628,  118,    0
  7012,142184,20170629,  117,    0
  7012,142184,20170630,  128,    0
  7012,142184,20170701,  121,    0
  7012,142184,20170702,  126,    0
  7012,142184,20170703,  125,    0
  7012,142184,20170704,  124,    0
  7012,142184,20170705,  131,    0
  7012,142184,20170706,  117,    0
  7012,142184,20170707,  124,    0
  7012,142184,20170708,  140,    0
  7012,142184,20170709,  145,    0
  7012,142184,20170710,  153,    0
  7012,142184,20170711,  151,    0
  7012,142184,20170712,  145,    0
  7012,142184,20170713,  139,    0
  7012,142184,20170714,  143,    0
  7012,142184,20170715,  154,    0
  7012,142184,20170716,  157,    0
  7012,142184,20170717,  145,    0
  7012,142184,20170718,  148,    0
  7012,142184,20170719,  139,    0
  7012,142184,20170720,  143,    0
  7012,142184,20170721,  148,    0
  7012,142184,20170722,  154,    0
  7012,142184,20170723,  159,    0
  7012,142184,20170724,  156,    0
  7012,142184,20170725,  161,    0
  7012,142184,20170726,  165,    0
  7012,142184,20170727,  173,    0
  7012,142184,20170728,  179,    0
  7012,142184,20170729,  171,    0
  7012,142184,20170730,  176,    0
  7012,142184,20170731,  176,    0
  7012,142184,20170801,  175,    0
  7012,142184,20170802,  169,    0
  7012,142184,20170803,  163,    0
  7012,142184,20170804,  157,    0
  7012,142184,20170805,  156,    0
  7012,142184,20170806,  143,    0
  7012,142184,20170807,  138,    0
  7012,142184,20170808,  145,    0
  7012,142184,20170809,  157,    0
  7012,142184,20170810,  164,    0
  7012,142184,20170811,  153,    0
  7012,142184,20170812,  171,    0
  7012,142184,20170813,  164,    0
  7012,142184,20170814,  149,    0
  7012,142184,20170815,  156,    0
  7012,142184,20170816,  164,    0
  7012,142184,20170817,  163,    0
  7012,142184,20170818,  166,    0
  7012,142184,20170819,  170,    0
  7012,142184,20170820,  166,    0
  7012,142184,20170821,  161,    0
  7012,142184,20170822,  154,    0
  7012,142184,20170823,  144,    0
  7012,142184,20170824,  138,    0
  7012,142184,20170825,  123,    0
  7012,142184,20170826,  121,    0
  7012,142184,20170827,  121,    0
  7012,142184,20170828,  129,    0
  7012,142184,20170829,  149,    0
  7012,142184,20170830,  159,    0
  7012,142184,20170831,  162,    0
  7012,142184,20170901,  153,    0
  7012,142184,20170902,  134,    0
  7012,142184,20170903,  135,    0
  7012,142184,20170904,  126,    0
  7012,142184,20170905,  127,    0
  7012,142184,20170906,  112,    0
  7012,142184,20170907,  110,    0
  7012,142184,20170908,  113,    0
  7012,142184,20170909,  135,    0
  7012,142184,20170910,  145,    0
  7012,142184,20170911,  145,    0
  7012,142184,20170912,  147,    0
  7012,142184,20170913,  143,    0
  7012,142184,20170914,  131,    0
  7012,142184,20170915,  132,    0
  7012,142184,20170916,  135,    0
  7012,142184,20170917,  113,    0
  7012,142184,20170918,  106,    0
  7012,142184,20170919,   99,    0
  7012,142184,20170920,  109,    0
  7012,142184,20170921,  131,    0
  7012,142184,20170922,  127,    0
  7012,142184,20170923,  135,    0
  7012,142184,20170924,  134,    0
  7012,142184,20170925,  136,    0
  7012,142184,20170926,  130,    0
  7012,142184,20170927,  126,    0
  7012,142184,20170928,  112,    0
  7012,142184,20170929,  101,    0
  7012,142184,20170930,  101,    0
  7012,142184,20171001,   99,    0
  7012,142184,20171002,   98,    0
  7012,142184,20171003,   92,    0
  7012,142184,20171004,  119,    0
  7012,142184,20171005,  101,    0
  7012,142184,20171006,   90,    0
  7012,142184,20171007,   95,    0
  7012,142184,20171008,  103,    0
  7012,142184,20171009,   96,    0
  7012,142184,20171010,   90,    0
  7012,142184,20171011,   82,    0
  7012,142184,20171012,   84,    0
  7012,142184,20171013,   85,    0
  7012,142184,20171014,   85,    0
  7012,142184,20171015,   93,    0
  7012,142184,20171016,  115,    0
  7012,142184,20171017,  100,    0
  7012,142184,20171018,   93,    0
  7012,142184,20171019,   71,    0
  7012,142184,20171020,   49,    0
  7012,142184,20171021,   28,    0
  7012,142184,20171022,   21,    0
  7012,142184,20171023,   31,    0
  7012,142184,20171024,   31,    0
  7012,142184,20171025,   29,    0
  7012,142184,20171026,   17,    0
  7012,142184,20171027,   11,    0
  7012,142184,20171028,   48,    0
  7012,142184,20171029,   34,    0
  7012,142184,20171030,   25,    0
  7012,142184,20171031,   16,    0
  7012,142184,20171101,   26,    0
  7012,142184,20171102,   34,    0
  7012,142184,20171103,   43,    0
  7012,142184,20171104,   80,    0
  7012,142184,20171105,   81,    0
  7012,142184,20171106,   75,    0
  7012,142184,20171107,   58,    0
  7012,142184,20171108,   63,    0
  7012,142184,20171109,   66,    0
  7012,142184,20171110,   76,    0
  7012,142184,20171111,   60,    0
  7012,142184,20171112,   38,    0
  7012,142184,20171113,   30,    0
  7012,142184,20171114,   31,    0
  7012,142184,20171115,   45,    0
  7012,142184,20171116,   47,    0
  7012,142184,20171117,   65,    0
  7012,142184,20171118,   67,    0
  7012,142184,20171119,   42,    0
  7012,142184,20171120,   20,    0
  7012,142184,20171121,   20,    0
  7012,142184,20171122,   16,    0
  7012,142184,20171123,   20,    0
  7012,142184,20171124,   59,    0
  7012,142184,20171125,   48,    0
  7012,142184,20171126,   32,    0
  7012,142184,20171127,   45,    0
  7012,142184,20171128,   40,    0
  7012,142184,20171129,   27,    0
  7012,142184,20171130,   31,    0
  7012,142184,20171201,   16,    0
  7012,142184,20171202,   26,    0
  7012,142184,20171203,   51,    0
  7012,142184,20171204,   18,    0
  7012,142184,20171205,    8,    0
  7012,142184,20171206,    1,    0
  7012,142184,20171207,    9,    0
  7012,142184,20171208,   51,    0
  7012,142184,20171209,   41,    0
  7012,142184,20171210,   20,    0
  7012,142184,20171211,   13,    0
  7012,142184,20171212,   22,    0
  7012,142184,20171213,   23,    0
  7012,142184,20171214,   17,    0
  7012,142184,20171215,   23,    0
  7012,142184,20171216,   28,    0
  7012,142184,20171217,    5,    0
  7012,142184,20171218,   29,    0
  7012,142184,20171219,   12,    0
  7012,142184,20171220,   28,    0
  7012,142184,20171221,   24,    0
  7012,142184,20171222,    9,    0
  7012,142184,20171223,   21,    0
  7012,142184,20171224,    7,    0
  7012,142184,20171225,   15,    0
  7012,142184,20171226,   23,    0
  7012,142184,20171227,   41,    0
  7012,142184,20171228,   27,    0
  7012,142184,20171229,   36,    0
  7012,142184,20171230,   26,    0
  7012,142184,20171231,   16,    0
  7012,142184,20180101,   20,    0
  7012,142184,20180102,   41,    0
  7012,142184,20180103,   31,    0
  7012,142184,20180104,   29,    0
  7012,142184,20180105,   38,    0
  7012,142184,20180106,   22,    0
  7012,142184,20180107,   -6,    0
  7012,142184,20180108,    1,    0
  7012,142184,20180109,    8,    0
  7012,142184,20180110,  -23,    0
  7012,142184,20180111,  -21,    0
  7012,142184,20180112,  -18,    0
  7012,142184,20180113,  -13,    0
  7012,142184,20180114,  -31,    0
  7012,142184,20180115,  -66,    0
  7012,142184,20180116,  -52,    0
  7012,142184,20180117,  -51,    0
  7012,142184,20180118,  -26,    0
  7012,142184,20180119,  -19,    0
  7012,142184,20180120,  -21,    0
  7012,142184,20180121,  -54,    0
  7012,142184,20180122,  -47,    0
  7012,142184,20180123,  -55,    0
  7012,142184,20180124,   -8,    0
  7012,142184,20180125,   37,    0
  7012,142184,20180126,   27,    0
  7012,142184,20180127,   18,    0
  7012,142184,20180128,    4,    0
  7012,142184,20180129,    1,    0
  7012,142184,20180130,  -23,    0
  7012,142184,20180131,  -26,    0
  7012,142184,20180201,   -4,    0
  7012,142184,20180202,   13,    0
  7012,142184,20180203,  -45,    0
  7012,142184,20180204,  -84,    0
  7012,142184,20180205,  -66,    0
  7012,142184,20180206,  -73,    0
  7012,142184,20180207,  -39,    0
  7012,142184,20180208,  -20,    0
  7012,142184,20180209,  -61,    0
  7012,142184,20180210,  -57,    0
  7012,142184,20180211,  -34,    0
  7012,142184,20180212,  -24,    0
  7012,142184,20180213,   -1,    0
  7012,142184,20180214,   -2,    0
  7012,142184,20180215,  -29,    0
  7012,142184,20180216,  -39,    0
  7012,142184,20180217,  -47,    0
  7012,142184,20180218,  -80,    0
  7012,142184,20180219,  -87,    0
  7012,142184,20180220,  -90,    0
  7012,142184,20180221, -100,    0
  7012,142184,20180222, -100,    0
  7012,142184,20180223,  -93,    0
  7012,142184,20180224, -128,    0
  7012,142184,20180225,  -96,    0
  7012,142184,20180226,  -90,    0
  7012,142184,20180227, -155,    0
  7012,142184,20180228, -151,    0
  7012,142184,20180301, -123,    0
  7012,142184,20180302,  -95,    0
  7012,142184,20180303,  -96,    0
  7012,142184,20180304,  -91,    0
  7012,142184,20180305,  -80,    0
  7012,142184,20180306,  -55,    0
  7012,142184,20180307,  -77,    0
  7012,142184,20180308,  -50,    0
  7012,142184,20180309,   -6,    0
  7012,142184,20180310,   -3,    0
  7012,142184,20180311,   -5,    0
  7012,142184,20180312,  -11,    0
  7012,142184,20180313,    9,    0
  7012,142184,20180314,  -18,    0
  7012,142184,20180315,  -62,    0
  7012,142184,20180316,  -69,    0
  7012,142184,20180317,  -55,    0
  7012,142184,20180318,  -16,    0
  7012,142184,20180319,    2,    0
  7012,142184,20180320,  -30,    0
  7012,142184,20180321,  -45,    0
  7012,142184,20180322,    3,    0
  7012,142184,20180323,  -19,    0
  7012,142184,20180324,   -4,    0
  7012,142184,20180325,    8,    0
  7012,142184,20180326,  -23,    0
  7012,142184,20180327,  -36,    0
  7012,142184,20180328,  -21,    0
  7012,142184,20180329,  -17,    0
  7012,142184,20180330,  -11,    0
  7012,142184,20180331,  -15,    0
  7012,142184,20180401,   -4,    0
  7012,142184,20180402,   -3,    0
  7012,142184,20180403,   -1,    0
  7012,142184,20180404,    9,    0
  7012,142184,20180405,   20,    0
  7012,142184,20180406,   16,    0
  7012,142184,20180407,   17,    0
  7012,142184,20180408,   21,    0
  7012,142184,20180409,   32,    0
  7012,142184,20180410,   24,    0
  7012,142184,20180411,   14,    0
  7012,142184,20180412,   17,    0
  7012,142184,20180413,   26,    0
  7012,142184,20180414,   30,    0
  7012,142184,20180415,   28,    0
  7012,142184,20180416,   40,    0
  7012,142184,20180417,   52,    0
  7012,142184,20180418,   54,    0
  7012,142184,20180419,   79,    0
  7012,142184,20180420,   46,    0
  7012,142184,20180421,   69,    0
  7012,142184,20180422,   36,    0
  7012,142184,20180423,   32,    0
  7012,142184,20180424,   41,    0
  7012,142184,20180425,   38,    0
  7012,142184,20180426,   39,    0
  7012,142184,20180427,   37,    0
  7012,142184,20180428,   45,    0
  7012,142184,20180429,   47,    0
  7012,142184,20180430,   46,    0
  7012,142184,20180501,   50,    0
  7012,142184,20180502,   46,    0
  7012,142184,20180503,   52,    0
  7012,142184,20180504,   56,    0
  7012,142184,20180505,   65,    0
  7012,142184,20180506,   70,    0
  7012,142184,20180507,   69,    0
  7012,142184,20180508,   94,    0
  7012,142184,20180509,   76,    0
  7012,142184,20180510,   77,    0
  7012,142184,20180511,   84,    0
  7012,142184,20180512,   99,    0
  7012,142184,20180513,  150,    0
  7012,142184,20180514,  156,    0
  7012,142184,20180515,  183,    0
  7012,142184,20180516,  160,    0
  7012,142184,20180517,  155,    0
  7012,142184,20180518,  142,    0
  7012,142184,20180519,  123,    0
  7012,142184,20180520,  131,    0
  7012,142184,20180521,  134,    0
  7012,142184,20180522,  138,    0
  7012,142184,20180523,  163,    0
  7012,142184,20180524,  140,    0
  7012,142184,20180525,  145,    0
  7012,142184,20180526,  159,    0
  7012,142184,20180527,  170,    0
  7012,142184,20180528,  157,    0
  7012,142184,20180529,  166,    0
  7012,142184,20180530,-9999,    9
  7012,142184,20180531,-9999,    9
  7012,142184,20180601,-9999,    9
  7012,142184,20180602,-9999,    9
  7012,142184,20180603,-9999,    9
  7012,142184,20180604,-9999,    9
  7012,142184,20180605,   90,    0
  7012,142184,20180606,   87,    0
  7012,142184,20180607,   88,    0
  7012,142184,20180608,   96,    0
  7012,142184,20180609,  106,    0
  7012,142184,20180610,  119,    0
  7012,142184,20180611,  132,    0
  7012,142184,20180612,  133,    0
  7012,142184,20180613,  130,    0
  7012,142184,20180614,  138,    0
  7012,142184,20180615,  144,    0
  7012,142184,20180616,  155,    0
  7012,142184,20180617,  160,    0
  7012,142184,20180618,  154,    0
  7012,142184,20180619,  131,    0
  7012,142184,20180620,  111,    0
  7012,142184,20180621,  108,    0
  7012,142184,20180622,  102,    0
  7012,142184,20180623,   98,    0
  7012,142184,20180624,  130,    0
  7012,142184,20180625,  118,    0
  7012,142184,20180626,  129,    0
  7012,142184,20180627,  129,    0
  7012,142184,20180628,  131,    0
  7012,142184,20180629,  127,    0
  7012,142184,20180630,  128,    0
  7012,142184,20180701,  145,    0
  7012,142184,20180702,  124,    0
  7012,142184,20180703,  122,    0
  7012,142184,20180704,  139,    0
  7012,142184,20180705,  150,    0
  7012,142184,20180706,  159,    0
  7012,142184,20180707,  179,    0
  7012,142184,20180708,  166,    0
  7012,142184,20180709,  160,    0
  7012,142184,20180710,  160,    0
  7012,142184,20180711,  179,    0
  7012,142184,20180712,  198,    0
  7012,142184,20180713,  204,    0
  7012,142184,20180714,  219,    0
  7012,142184,20180715,  232,    0
  7012,142184,20180716,  237,    0
  7012,142184,20180717,  244,    0
  7012,142184,20180718,  238,    0
  7012,142184,20180719,  231,    0
  7012,142184,20180720,  217,    0
  7012,142184,20180721,  217,    0
  7012,142184,20180722,  214,    0
  7012,142184,20180723,  219,    0
  7012,142184,20180724,  230,    0
  7012,142184,20180725,  248,    0
  7012,142184,20180726,  239,    0
  7012,142184,20180727,  243,    0
  7012,142184,20180728,  235,    0
  7012,142184,20180729,  227,    0
  7012,142184,20180730,  220,    0
  7012,142184,20180731,  219,    0
  7012,142184,20180801,  227,    0
  7012,142184,20180802,  249,    0
  7012,142184,20180803,  239,    0
  7012,142184,20180804,  214,    0
  7012,142184,20180805,  204,    0
  7012,142184,20180806,  187,    0
  7012,142184,20180807,  183,    0
  7012,142184,20180808,  190,    0
  7012,142184,20180809,  211,    0
  7012,142184,20180810,  209,    0
  7012,142184,20180811,  187,    0
  7012,142184,20180812,  164,    0
  7012,142184,20180813,  164,    0
  7012,142184,20180814,  163,    0
